,TONDUR,EngSpDist_K1,EngSpDist_K2,EngSpDist_K3,EngSpDist_K4,EngSpDist_K5,EngSpDist_K6,EngSpDist_K7,EngSpDist_K8,AmbTempDist_K8,AmbTempDist_K9,MILEAGE,LABEL
3241,3639402.9,1160274.4,1657315.8,422896.3,24598.2,5081.9,1447.8,526.2,119.2,849,99,41891,0
3242,613135.1,259157.8,128457.5,9309.2,642.3,579.2,45.2,23.4,14.2,368,51,1698,0
3243,4811860.0,1677230.6,2013133.7,677847.1,139099.1,3104.4,159.3,61.1,42.2,1368,153,61403,0
3244,2498209.3,911144.3,959967.5,284220.3,25526.9,1367.3,128.1,37.8,17.2,995,241,20975,0
3245,1439761.9,579517.5,536101.4,73528.2,17982.2,977.6,89.8,27.7,8.1,458,86,9051,0
3246,7226721.9,3294406.0,2903738.8,465843.4,34347.8,4304.7,1112.6,394.7,195.1,2310,657,54397,1
3247,290713.7,112531.8,82038.3,5795.2,339.6,552.8,25.4,7.8,4.0,118,1,1104,0
3248,1235311.5,588588.0,408680.4,107581.1,14443.3,882.4,32.6,12.5,3.9,346,51,9611,0
3249,2434461.4,1076869.2,959983.5,109167.3,1788.7,1075.9,23.9,7.0,5.5,824,363,15644,0
3250,1516053.2,555917.0,664258.6,93190.8,2174.8,792.9,126.0,59.2,43.4,573,175,12856,0
3251,1255839.2,541585.5,488307.3,38933.8,698.5,527.5,9.2,0.9,0.0,537,82,6744,0
3252,5968655.0,2128599.7,2746805.5,461217.7,44954.2,3335.0,679.1,227.7,96.6,1683,334,55645,1
3253,2181208.4,773492.1,935428.9,105952.4,1674.4,665.3,88.5,29.6,13.9,863,171,15954,0
3254,2305828.9,1149493.3,824373.2,102757.0,17563.9,1988.7,225.2,50.9,19.7,473,200,13798,0
3255,4600456.3,1725111.3,2034180.8,433452.4,21348.8,1243.2,117.4,27.0,7.5,1378,1260,46643,0
3256,888414.2,434810.6,269888.1,33779.1,4119.8,2036.2,958.0,626.8,467.5,225,210,4958,0
3257,1057375.1,201462.3,375947.6,232625.4,12802.2,662.3,26.3,8.6,2.9,265,89,16017,0
3258,5495752.7,2744378.0,2123500.4,230687.7,4733.1,665.4,55.6,28.2,16.1,1688,834,33289,1
3259,1314274.3,423964.8,513017.1,132102.3,1711.2,526.0,16.4,7.3,7.9,421,133,12843,0
3260,1283067.7,542118.5,434562.1,70540.3,4203.3,1020.9,235.9,111.2,52.0,398,58,7752,0
3261,850119.6,408177.9,271395.9,36126.3,4788.4,1495.8,316.8,171.0,135.8,354,173,4349,0
3262,1481187.6,686342.0,386784.7,45169.9,2647.1,999.1,207.7,103.3,44.7,580,272,6262,0
3263,1541127.6,499505.1,679914.1,193346.0,6538.8,528.9,31.2,14.9,10.5,530,194,18447,0
3264,1540784.7,707223.8,519736.9,104392.1,21051.6,8117.3,3598.3,1396.3,589.1,272,312,10604,0
3265,975673.7,393621.1,321039.9,84674.1,24445.5,5047.0,372.2,123.8,46.7,180,21,8784,0
3266,6787328.8,3517851.6,1481156.6,125057.4,3175.7,684.8,58.6,26.3,10.2,1292,90,20319,0
3267,1133131.5,524651.8,387173.3,52969.8,4613.0,1024.7,148.8,51.7,44.0,697,83,5172,0
3268,1686648.8,642040.6,652453.8,125017.2,6645.4,1048.4,152.0,36.7,22.4,503,202,12917,0
3269,4020227.7,1485215.4,1682480.0,301324.0,36313.9,4163.4,439.6,125.3,37.4,1660,517,31105,0
3270,5988010.6,2246595.4,2711222.3,339184.0,30026.3,3583.0,852.5,342.1,120.1,1356,151,51200,0
3271,1691107.3,944686.2,367178.0,49285.4,5036.2,1642.0,508.1,289.6,229.0,646,495,6133,0
3272,1416691.5,711702.2,302855.6,41169.3,5328.7,1774.9,476.2,222.2,129.4,432,410,5493,0
3273,1139633.3,370418.3,375756.5,115837.1,14055.7,917.8,99.3,28.4,9.6,293,19,9933,0
3274,2614602.0,911015.3,807322.6,400843.0,224634.0,27274.6,3322.8,1008.9,554.2,531,148,36445,0
3275,3009504.9,718410.9,1395431.6,706446.3,4417.3,702.3,145.6,88.0,50.1,451,177,51028,0
3276,1720955.8,537478.1,813258.4,176653.9,14724.9,806.1,44.5,18.0,13.7,430,109,17501,0
3277,2371118.8,737263.4,902015.0,353245.2,121770.3,10961.3,471.5,91.3,51.4,443,138,31273,0
3278,7723794.9,3480599.6,3010170.4,597665.1,73371.4,4773.7,724.3,268.4,143.1,1562,614,58978,0
3279,2934834.2,867227.0,1107791.4,617574.3,50600.7,2232.3,264.8,67.9,42.2,1511,405,34961,0
3280,3477998.1,1380322.6,1320062.4,231257.8,43934.6,10993.3,2006.6,553.5,131.9,780,80,27086,0
3281,2999524.8,1083261.3,1304989.3,324491.8,32385.0,3279.2,603.2,137.3,45.3,929,285,29964,0
3282,540220.0,269667.0,142653.3,13183.0,823.9,580.1,35.7,24.3,17.4,136,24,2284,0
3283,4040417.7,1563252.0,1782607.9,355488.9,41818.4,3858.9,557.8,117.2,42.5,1045,184,37328,0
3284,5980998.0,3014565.6,2278609.8,224875.3,19574.1,928.0,118.0,53.1,37.4,1411,538,35541,1
3285,4080580.6,1597110.5,1270797.8,686300.8,112525.0,4102.8,629.1,271.1,112.6,738,89,48781,0
3286,757482.5,357792.7,234541.9,17150.0,1239.4,771.2,75.6,27.1,29.2,242,59,3056,0
3287,812392.1,178068.2,256921.3,242824.5,9190.4,934.4,171.3,74.8,30.2,214,33,12726,0
3288,2337844.8,1040878.3,783393.9,137232.3,8301.3,1268.0,208.8,73.1,32.4,532,56,15319,0
3289,3817469.3,1053273.7,1594257.7,799104.0,109708.1,2174.4,240.4,66.2,24.8,959,238,56777,0
3290,4713000.1,1692758.3,1721864.8,509273.6,34652.8,3546.1,979.0,342.8,146.4,2837,602,43948,0
3291,1886494.4,908821.8,709365.1,60411.3,2019.3,835.0,125.5,53.3,27.5,521,333,11986,0
3292,978666.4,414052.1,348982.4,106527.9,5071.5,552.6,17.3,4.4,0.4,204,62,8963,0
3293,2623885.1,1269635.7,826766.2,215103.8,5309.7,619.1,26.3,8.1,9.3,629,481,19804,0
3294,3113305.1,978008.7,1392706.8,405546.4,2402.7,598.8,37.1,19.3,33.0,726,396,36876,0
3295,4293068.3,1847724.8,1742825.1,277556.8,13289.9,1783.3,358.9,112.1,29.8,1180,421,32050,0
3296,6918852.2,2384607.5,2891454.4,906790.4,41072.2,1180.6,128.0,36.1,12.3,2064,811,69515,0
3297,1454499.2,512966.6,552477.0,172155.5,14298.6,1337.2,225.6,98.7,42.9,558,106,14537,0
3298,2326839.0,1013043.3,955280.9,198830.4,4254.6,595.7,61.2,23.1,11.6,502,86,20075,0
3299,2592368.3,954661.4,1050024.8,419454.2,30333.1,951.8,46.6,9.6,4.3,567,149,30179,0
3300,3011272.9,1418917.5,1105165.3,187657.6,8490.4,681.4,99.1,55.0,28.6,1002,207,20090,0
3301,3702023.2,1619228.6,1391848.5,239682.3,20866.7,4543.0,1560.3,613.5,293.1,1127,96,25805,0
3302,3586724.0,1133919.8,1542506.6,514547.0,30070.1,846.4,61.6,29.1,14.2,797,265,41399,0
3303,5668849.8,1970129.9,2509325.0,621321.4,80021.1,4003.4,652.8,246.7,112.8,1414,890,60745,1
3304,1890355.3,783756.6,498808.8,129011.6,16729.7,1256.7,104.0,29.3,102.3,458,232,11202,0
3305,5744413.3,2559959.8,2133642.6,464845.4,43575.7,1539.1,119.6,34.6,20.3,1411,439,44435,1
3306,695401.6,228855.6,178552.6,87381.3,8574.6,613.5,8.6,1.3,1.0,359,122,5704,0
3307,1914937.8,713166.7,922839.4,85770.5,5046.7,673.2,69.5,50.2,48.6,573,415,16108,0
3308,4883381.3,1477674.6,2393132.5,647614.9,34423.3,4315.1,1247.4,289.6,52.5,1547,1020,55348,0
3309,811670.7,297192.8,230969.9,58094.7,8809.7,1199.3,136.0,65.1,55.1,410,36,5461,0
3310,1662381.5,877936.0,557967.5,50320.6,3021.7,724.0,77.7,21.1,6.5,452,178,7481,0
3311,3321794.9,1377419.8,1181853.3,183366.3,12632.8,1279.7,247.1,118.0,74.7,1656,315,21300,0
3312,1957944.5,572678.7,805234.0,343457.6,24708.6,940.0,101.1,44.3,26.5,560,111,23781,0
3313,1610151.7,891336.0,222373.7,27739.1,3748.7,1478.2,377.7,172.6,98.2,480,451,2762,0
3314,1609761.5,573283.2,629184.2,238078.3,40868.8,2232.5,286.5,65.1,9.4,468,251,19342,0
3315,2374679.4,877237.5,900533.4,405967.6,61317.2,1611.3,435.4,224.0,196.1,1131,210,28902,0
3316,4092401.9,1672381.9,1745805.2,390454.0,43497.1,3440.3,392.9,97.3,34.6,1086,516,39171,1
3317,9343554.0,4262573.6,3646394.7,512184.1,11594.9,692.4,65.4,22.4,18.4,2270,694,62625,1
3318,2701968.7,1207577.7,797231.9,161148.4,36325.6,6798.2,932.0,197.4,45.9,455,45,17532,0
3319,3658969.8,1302841.9,1556536.7,499178.8,13853.6,893.5,116.4,32.0,16.1,832,374,38097,0
3320,3784553.2,1523325.7,1649918.2,203231.4,7856.1,744.4,103.7,92.9,95.8,1038,639,29867,0
3321,1457944.4,274271.5,482710.9,427122.5,117395.3,8802.9,977.5,274.4,78.4,492,137,27716,0
3322,2779660.2,861023.2,1221691.1,445218.9,90422.5,5933.9,875.3,230.1,37.0,618,122,35377,0
3323,1636753.6,535394.0,722130.7,114651.8,2971.5,620.7,15.2,13.2,5.9,526,176,15430,0
3324,3857509.9,1301837.2,1606199.0,403084.9,94328.2,25628.6,5280.6,679.0,200.4,747,104,30409,0
3325,6782722.9,2369073.3,3362957.7,567528.4,19462.1,1727.1,234.9,71.9,31.0,1727,408,64892,0
3326,2036991.5,739779.7,797803.3,247601.9,12489.3,1235.2,132.8,81.7,15.7,645,224,19209,0
3327,1806470.6,589110.5,523820.4,231629.3,91930.7,25032.9,4432.2,2095.7,913.4,417,38,15758,0
3328,617778.2,343402.0,173044.1,22502.6,1362.2,711.2,85.5,41.3,23.3,113,197,3370,0
3329,2602918.8,1314357.8,685991.3,270840.2,34244.2,4883.9,1007.1,283.2,73.6,855,683,18698,0
3330,1357667.5,652134.5,468351.6,90944.8,2490.3,752.2,90.9,19.9,22.0,263,226,10148,0
3331,2638554.6,1525593.4,622147.2,202273.6,42248.9,2846.4,326.5,103.2,44.5,557,64,16663,0
3332,854552.8,282252.6,369287.8,77444.7,2469.2,663.5,47.5,22.8,54.1,408,133,8183,0
3333,2389919.7,656048.5,948756.3,496714.4,71105.5,6568.9,1542.4,360.3,91.0,472,55,33801,0
3334,2267030.2,974375.0,844040.2,158312.3,13751.0,956.3,44.1,16.8,18.4,1326,196,16974,0
3335,909157.4,404871.7,253447.1,78423.4,25792.3,739.3,46.0,17.0,3.7,80,12,7173,0
3336,812181.2,381913.5,233920.2,36494.5,7698.7,1960.1,621.1,293.3,116.4,351,111,4376,0
3337,2511071.6,736760.8,945075.0,459052.9,72215.3,6114.5,692.8,180.9,39.0,635,203,33808,0
3338,1572185.8,494111.3,628451.9,234227.9,21507.0,865.2,119.2,57.0,22.3,525,97,18092,0
3339,2853863.4,1395339.9,1107269.2,145499.9,8428.2,1575.0,349.5,113.7,43.1,1051,536,20097,0
3340,1140272.2,252029.4,473528.3,208334.3,18084.3,1411.2,200.9,70.8,19.8,296,57,15170,0
3341,2896212.4,1435361.2,911862.1,208900.8,16114.1,1480.1,272.6,109.0,54.8,986,249,19140,1
3342,4942554.7,1880938.0,1884149.5,580740.4,49536.3,4346.0,734.1,192.5,60.8,2180,418,46062,0
3343,2748127.8,948024.2,813109.7,386698.4,280716.3,67807.9,2392.5,586.1,187.4,495,83,41115,0
3344,1870008.7,699645.8,898676.9,84633.9,1958.0,561.9,37.7,63.3,37.8,701,677,15533,0
3345,3512018.6,1144523.9,1421696.1,534050.0,106130.5,4757.5,826.1,214.4,44.6,961,115,42208,0
3346,919053.2,347927.0,332822.4,62403.8,2917.4,606.1,42.6,15.0,4.0,217,90,6484,0
3347,2413716.0,715458.1,1278645.9,264658.0,8936.5,1094.3,187.7,53.2,21.9,503,159,19651,0
3348,1157732.6,522223.3,402754.8,40347.0,4273.0,1573.6,427.0,142.6,52.6,335,56,6415,0
3349,5539151.2,2977833.6,1984449.6,204214.0,14293.6,4061.9,1553.0,713.5,376.0,644,270,33681,0
3350,8261704.6,3969517.2,2438166.1,1035115.0,108182.8,7744.6,1465.2,567.4,374.3,995,204,75561,0
3351,1599374.2,745292.3,537232.1,102484.4,3458.2,721.8,47.4,16.4,5.1,390,88,10724,0
3352,528925.1,157601.8,91052.8,9084.6,318.3,578.6,57.1,31.4,19.9,202,67,1511,0
3353,1378733.9,443014.7,430782.5,222634.2,31738.5,798.9,42.0,14.2,30.2,363,50,14895,0
3354,3272766.8,1711335.5,1029582.1,263196.6,11416.8,1042.2,149.3,59.0,48.2,743,202,22878,0
3355,722975.7,370413.3,130453.1,16053.6,610.0,558.4,37.3,20.3,11.4,446,165,2281,0
3356,2799340.3,969747.6,1238857.8,124400.9,5141.0,723.6,40.9,14.3,9.5,1013,361,21177,0
3357,2988133.1,794076.5,1229491.9,677805.8,71901.1,1379.3,109.9,35.6,14.4,459,127,46209,0
3358,2295022.4,988739.6,887674.4,135570.1,10621.8,2107.0,606.3,189.4,71.2,404,130,16720,0
3359,3510684.3,1180625.4,1337766.2,618693.0,87366.0,6257.2,1068.9,197.9,53.8,608,180,46131,0
3360,3134508.8,2079196.7,637485.1,48129.5,2978.8,1365.3,268.6,112.4,50.4,627,117,8663,1
3361,335768.9,144492.9,85246.8,14652.9,3515.2,581.3,30.8,10.1,7.0,127,25,1664,0
3362,2946065.0,1299156.5,958092.1,180600.2,26910.0,6205.9,1973.6,854.5,458.2,1064,114,15604,0
3363,648655.9,195561.7,160389.5,79585.0,750.1,570.3,41.0,23.8,61.0,235,35,4736,0
3364,1932190.4,1056906.8,475763.4,69450.3,3589.1,606.9,25.9,11.9,5.6,700,147,7300,0
3365,4147815.0,1708132.9,1110636.4,505323.2,56229.7,5169.9,1000.2,326.8,120.8,1729,1236,32964,0
3366,468035.1,209307.8,145593.1,17332.4,1761.3,1266.1,166.0,92.8,48.5,209,184,2616,0
3367,7628214.9,2645550.7,3104591.5,1116182.5,280944.0,19761.6,3635.6,1297.2,326.5,2383,356,81591,0
3368,2990641.6,1434429.1,1013490.9,139209.8,5262.9,1295.5,402.8,220.4,102.6,474,426,20330,0
3369,2668779.5,932663.6,1025049.7,365510.6,83973.2,17202.8,282.2,59.5,12.1,563,99,31380,0
3370,1803188.9,794565.6,689105.8,70224.9,3245.7,878.6,141.7,44.3,11.4,609,204,10981,0
3371,1003610.0,364575.3,340045.6,124833.5,56336.7,8358.8,607.6,62.9,11.4,281,12,11845,0
3372,1343155.0,660682.2,390570.6,80671.1,2299.6,834.7,176.9,80.1,36.2,343,393,8323,0
3373,760033.9,331080.5,261285.6,56032.6,3852.8,680.2,147.4,132.8,295.9,124,14,5863,0
3374,575222.1,266266.8,158462.8,27901.7,3976.6,1109.8,157.2,39.7,20.5,107,2,2929,0
3375,1639990.8,727655.6,620231.2,69804.6,3294.3,624.4,26.3,10.4,6.3,655,543,10645,0
3376,1609874.4,879493.9,422075.6,37410.9,2378.2,817.0,182.4,112.0,33.6,770,414,7159,0
3377,1445910.5,719437.2,476927.0,61451.5,1254.1,577.5,35.1,13.0,2.9,478,157,10276,0
3378,6182248.2,2516568.8,1967463.5,161041.4,6500.1,983.5,94.1,13.8,6.2,3685,1925,30634,0
3379,1256016.6,528302.4,467982.7,86677.3,10441.7,2166.1,398.7,89.4,20.9,381,29,7544,0
3380,2682886.0,1188876.7,976321.3,157485.7,35042.1,5286.6,771.7,190.7,50.8,981,657,19252,0
3381,4062850.4,1345005.4,1487999.9,575295.9,72579.6,5382.3,753.4,219.8,57.8,964,103,14042,0
3382,1511152.9,862230.9,424971.2,44713.3,2260.8,625.0,46.4,26.8,29.5,395,260,6810,0
3383,1297884.8,449340.5,500138.4,149548.2,12417.4,1256.9,125.9,40.0,16.1,420,177,12752,0
3384,489419.9,67938.7,75116.3,52520.8,22970.1,5240.6,721.6,328.2,206.6,133,1,4100,0
3385,5053271.2,2136040.4,1648076.9,752604.5,92716.4,1281.0,103.8,21.7,7.6,982,190,54538,0
3386,5456464.5,3092474.6,1807858.0,189348.1,2547.6,569.7,43.2,21.8,13.1,556,15,32061,0
3387,3293243.2,1186505.2,1463241.9,391387.2,18359.1,1247.0,137.5,48.0,28.9,962,414,37342,0
3388,3626057.5,1398565.7,1546904.1,407550.3,35168.6,1529.1,217.0,63.9,18.9,840,292,37566,0
3389,3448001.8,968185.1,1410987.0,368128.8,88783.6,23075.4,6349.6,2437.7,665.4,367,13,38034,0
3390,458812.6,196097.8,146922.1,43567.8,2137.6,554.8,31.4,18.0,12.1,172,9,3598,0
3391,2257945.1,991388.5,810563.9,233259.4,34230.7,831.5,60.3,18.8,17.9,742,184,20549,0
3392,1127417.0,482183.3,428081.4,93428.9,13111.4,1741.9,349.0,116.4,33.8,292,30,9330,0
3393,2173302.7,1152761.5,578895.2,204070.1,15718.0,613.7,23.4,6.1,4.5,716,100,15593,0
3394,4993210.3,1967856.5,2417921.6,239186.3,23985.2,4547.8,514.7,114.1,29.8,1203,380,38497,0
3395,1375624.8,501369.2,505979.5,130012.1,4968.7,1043.8,233.5,132.0,147.4,621,37,12121,0
3396,476161.1,152425.5,134634.0,59417.8,4344.6,800.9,180.4,88.8,48.7,235,60,4141,0
3397,3192123.0,1199107.9,1076834.9,621405.6,53223.6,3371.5,484.7,129.3,48.2,667,91,42061,0
3398,473905.8,150745.7,67681.4,10389.6,2283.7,717.5,69.0,80.2,245.8,335,17,1293,0
3399,1649483.3,805844.3,505179.0,143450.2,33531.4,6183.3,2600.7,1343.1,732.5,277,24,13594,0
3400,1153329.5,666543.6,296611.8,67917.0,3653.3,854.6,170.0,79.0,36.7,249,157,6552,0
3401,635278.0,246613.8,158423.8,9439.7,298.9,541.2,29.7,13.2,6.2,147,8,2153,0
3402,830925.4,398238.0,253756.0,57369.9,2232.5,635.9,48.9,11.8,5.5,483,110,5797,0
3403,737314.1,246041.7,274590.1,91783.3,4562.6,1084.1,161.4,39.3,11.1,236,14,7590,0
3404,1031948.6,306871.7,429229.8,136679.9,3576.9,701.9,78.4,46.2,171.1,318,31,11377,0
3405,4622861.5,2822943.2,1386845.0,190846.8,7509.4,1522.9,345.0,137.0,50.6,711,522,28462,1
3406,4022302.4,1439362.3,1622102.5,680847.4,33045.6,2701.4,538.3,238.4,173.1,850,128,49381,0
3407,3311076.0,1219679.4,1166642.7,530945.7,27953.5,4987.0,824.5,239.9,57.0,944,152,34557,0
3408,8294782.6,6439068.8,1303456.9,101646.9,4351.0,1140.7,251.3,98.5,43.8,997,75,18468,1
3409,1362892.6,728072.7,454069.5,20263.9,529.2,541.2,39.6,30.2,7.0,437,126,6094,0
3410,505469.3,281826.9,93033.6,21055.6,762.5,502.1,22.9,13.8,10.0,328,162,1812,0
3411,3367696.9,945605.7,1404016.6,651437.0,91345.6,7953.8,1382.8,303.8,71.6,1096,491,48522,0
3412,1594700.5,586956.2,667262.3,200486.7,17040.8,1261.0,287.6,131.3,71.9,397,206,18024,0
3413,941985.2,531579.8,215222.5,56320.0,11917.5,1113.9,210.2,78.0,34.5,230,31,5091,0
3414,2237039.9,1209371.9,562967.6,152370.5,16826.6,4142.8,1544.5,727.1,351.6,1210,97,11729,0
3415,3814821.0,1989514.2,1263165.0,163591.1,12558.0,1297.0,138.9,38.5,23.8,1393,297,19960,0
3416,3300216.3,1194596.5,883747.8,221198.2,113898.0,48720.0,10092.0,2297.9,2901.1,1429,74,25235,1
3417,5245277.9,2431604.0,1893933.5,350791.1,43567.4,3995.8,1040.9,365.5,130.1,1687,403,37587,0
3418,1515871.6,648519.9,552736.8,66591.1,2419.3,931.0,185.1,67.7,30.2,530,22,9118,0
3419,1587478.7,568921.7,642317.0,104620.1,4637.8,560.5,34.1,20.1,18.6,615,265,11692,0
3420,1159182.2,401312.3,381028.5,116853.2,31987.9,4088.8,778.2,259.7,76.0,490,12,10558,0
3421,1273860.4,527768.2,497579.0,111480.6,13053.6,1427.9,154.8,54.2,25.7,305,19,10495,0
3422,6243136.6,2086456.1,2578204.2,1017424.8,93476.7,9497.0,3097.7,1194.0,444.8,1163,142,77932,0
3423,718953.8,380598.4,268160.0,11302.9,316.2,513.6,5.8,2.0,0.2,102,19,4172,0
3424,1433661.4,639728.2,570940.8,77352.7,3423.5,737.1,65.4,26.5,14.5,633,135,9899,0
3425,3200768.0,1757786.0,737242.3,402084.0,6041.4,666.3,47.1,12.3,7.3,702,359,25792,1
3426,226480.2,62439.8,35062.1,14967.4,6774.0,940.7,47.7,19.1,6.0,108,23,1255,0
3427,5642390.4,2526417.8,2202067.0,398850.5,39907.2,1822.0,325.7,121.1,220.7,1314,395,44863,0
3428,1970039.5,945715.8,721994.6,104372.3,4902.3,924.6,171.2,77.8,74.6,600,149,12474,0
3429,3119933.6,1306912.5,1137830.5,446620.8,41246.1,3618.9,670.8,183.1,53.8,573,124,34711,0
3430,1296323.3,485021.6,483300.0,121866.8,12773.0,1998.3,354.1,97.7,34.1,541,39,9047,0
3431,1092054.2,533598.5,231149.3,15615.2,1043.9,589.3,26.3,3.6,1.8,459,521,3626,0
3432,2639374.7,1528520.6,628285.9,139642.6,13635.2,710.2,12.1,3.4,1.6,610,48,13279,0
3433,208186.2,54943.1,40255.6,28011.8,5652.3,505.1,15.5,8.8,3.8,128,2,1946,0
3434,9497627.3,4865389.4,2777695.2,797797.9,237185.8,45963.8,7863.9,2203.4,564.9,1615,240,75172,0
3435,971200.5,469319.5,315582.4,60672.3,6807.1,917.2,129.1,31.8,9.8,248,59,6747,0
3436,312330.7,93283.5,63287.8,34465.7,13122.6,1981.0,130.0,49.5,29.9,95,1,2812,0
3437,782417.1,332326.1,302062.0,50184.7,1358.1,641.7,74.1,26.7,14.4,131,26,6407,0
3438,2984934.9,1208528.0,1267750.5,206323.6,15638.2,2409.8,417.7,152.0,88.5,546,152,26942,0
3439,3009303.8,1458605.4,1006316.6,77572.7,3112.3,919.6,184.0,64.8,21.7,734,481,14696,0
3440,738919.9,456867.8,161921.4,7917.8,423.4,552.6,20.0,9.2,5.1,599,285,2211,0
3441,2095742.4,708021.9,921543.4,277696.4,33868.7,2885.6,371.9,87.9,17.2,353,98,24950,0
3442,1885362.0,869783.4,480919.6,193914.8,44039.2,4274.6,587.9,120.6,18.3,455,49,15804,0
3443,2130667.9,964961.5,748903.8,126011.4,7912.8,826.8,107.5,35.8,27.7,497,147,13885,0
3444,953745.6,383536.7,311999.8,71836.9,6852.1,1050.3,131.2,35.2,11.6,248,68,6989,0
3445,422969.0,211452.2,111195.5,18673.3,4969.9,752.8,99.0,40.7,16.7,166,3,2159,0
3446,1916286.5,683844.7,787473.5,247773.4,49240.2,1506.6,134.6,40.3,10.1,242,67,22590,0
3447,845418.1,326547.4,160825.5,104409.2,12109.0,1326.1,160.5,39.7,14.2,463,31,6497,0
3448,522418.8,258905.1,124633.4,26759.1,1144.9,566.2,40.7,28.0,14.6,212,116,2900,0
3449,1915507.5,848524.2,636746.1,144097.6,29448.7,3162.9,260.5,42.4,14.9,624,133,15309,0
3450,1686805.5,648753.7,504244.9,235430.1,3713.8,911.0,113.0,56.2,17.4,552,423,16825,0
3451,1147291.0,268827.8,478235.6,260385.8,24610.7,3771.5,644.3,122.2,17.8,174,30,17556,0
3452,1218669.8,406997.4,687625.1,29798.0,378.8,494.4,9.8,5.3,4.3,275,64,12729,0
3453,3620936.0,1652928.1,1358394.4,159547.0,4845.4,674.7,107.5,73.3,45.3,1134,618,22540,1
3454,1715022.6,786656.7,733206.4,83021.3,12371.9,1519.1,207.9,60.4,22.5,416,235,11136,0
3455,2182178.5,1052010.1,758326.1,158449.8,11666.0,2673.2,848.5,358.7,145.5,559,314,17038,1
3456,5437324.4,2678767.7,2027035.0,253167.4,10327.4,1017.1,108.0,40.7,20.4,1792,860,31111,0
3457,1116074.2,443040.1,499164.0,45331.3,1217.7,537.0,26.3,8.7,9.4,386,42,8581,0
3458,2328026.7,825755.5,852643.7,328637.5,104475.9,8549.2,1005.9,336.8,117.9,310,93,30149,0
3459,1626114.9,533186.4,548422.2,217869.4,37584.6,5695.6,1383.6,480.2,171.8,899,23,14740,0
3460,2996607.7,1079850.0,1336318.4,244314.6,5090.0,811.6,126.4,39.8,77.4,779,220,26997,0
3461,7191267.1,3014673.0,2702511.4,647829.8,46062.0,3288.0,667.6,223.0,85.9,2539,393,61034,0
3462,1604271.5,662165.2,672717.2,111261.3,5778.3,1010.5,174.1,63.6,21.8,621,72,13719,0
3463,1011664.8,280181.0,419169.8,189730.2,6700.8,1555.1,184.6,50.2,15.3,241,59,14129,0
3464,1974746.5,794190.4,837516.4,145081.2,17735.4,3015.2,147.1,42.3,13.6,672,279,17145,0
3465,4295315.0,1166937.2,2058960.3,763581.5,31876.6,1236.2,202.1,81.3,35.2,692,188,61378,0
3466,3149462.6,1518877.7,1039553.7,117534.6,3952.4,908.4,145.6,62.5,53.6,1151,258,17991,0
3467,369798.9,84110.8,148733.4,70720.5,4814.8,1808.7,417.0,133.3,22.0,104,5,5263,0
3468,1497879.1,587886.0,623300.8,130218.6,20532.7,1586.9,411.1,165.8,57.7,579,277,13373,0
3469,4946643.9,2088535.5,1635242.4,611567.2,91378.7,4400.8,877.6,359.7,142.2,1194,353,48119,0
3470,2783614.0,1042906.9,952151.3,475439.4,74096.4,3124.8,289.4,80.0,37.7,791,311,33938,0
3471,658432.8,192445.8,268126.9,59221.6,2496.5,580.8,30.7,9.1,2.8,220,24,6352,0
3472,6120828.7,2121144.1,2554782.3,808013.6,89510.8,8103.6,1697.0,652.6,197.1,1656,530,69768,0
3473,1091455.5,524142.6,336435.8,69548.8,10122.5,911.8,88.7,33.8,15.6,183,18,7398,0
3474,2522709.4,1261685.3,889108.1,168859.7,14495.3,1475.6,206.4,68.2,28.5,339,71,17093,0
3475,1202215.1,481109.2,494532.5,84693.4,3809.8,815.7,84.3,31.5,13.4,301,36,10115,0
3476,9630645.9,3805790.2,3738711.1,1068168.2,119543.5,10639.6,2957.0,1109.5,469.1,3059,348,93478,1
3477,1482231.5,655162.5,500026.2,106478.3,10234.3,2140.3,421.2,121.4,33.1,587,63,9650,0
3478,2754853.6,1125866.8,986883.1,369132.1,83413.7,7258.1,1258.8,377.0,131.5,678,157,30050,1
3479,2209735.4,989439.4,867412.5,169423.2,10110.6,1581.4,338.0,105.3,42.6,459,327,18255,0
3480,2312681.4,1014204.6,751925.3,321432.9,53499.7,2416.2,149.5,39.7,18.8,410,163,25086,0
3481,957119.9,361164.9,324298.3,122671.0,11250.6,687.7,46.1,15.4,2.7,365,102,9434,0
3482,1734723.0,707223.3,647006.9,139193.3,15343.9,3420.1,1021.6,356.2,123.1,778,9,12206,0
3483,4335122.8,1630508.9,1651672.2,558810.9,79675.0,6306.1,1038.7,321.4,175.4,1039,220,46793,0
3484,1389049.8,500852.8,437677.4,126385.4,8903.2,774.3,111.3,35.2,11.7,221,19,11694,0
3485,2512630.7,1221701.7,962304.1,106485.1,7075.9,1777.4,394.5,156.7,45.8,877,260,18483,0
3486,1709695.1,473253.9,593530.7,457017.1,49260.6,1397.2,123.9,30.4,10.2,339,16,26607,0
3487,2638810.7,864759.2,822787.1,489457.5,104433.2,9980.4,853.2,152.9,140.0,610,91,35489,0
3488,2355845.8,716054.1,1007553.1,409217.9,49495.2,4751.1,656.8,112.5,38.0,485,18,29263,0
3489,1177899.7,439535.5,461160.5,151402.0,9200.1,1023.9,118.3,59.7,41.1,353,124,12511,0
3490,1040739.6,387670.1,465222.4,86694.8,3013.7,579.1,24.0,12.3,5.5,334,84,10834,0
